MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.01172	s	10/19/2023 3:07:35 PM
Time	Ch 1 LVDT	Ch 1 Force
s	mm	N
82.387695	6.8610725	1001.955
82.487305	6.8680897	1001.7744
82.586914	6.8783569	1001.8702
82.686523	6.8858886	1001.9412
82.786133	6.8934078	1002.119
82.885742	6.901093	1001.8752
82.985352	6.9093633	1001.9084
83.084961	6.9186707	1002.0723
83.18457	6.9272571	1002.2267
83.28418	6.9344954	1002.005
83.383789	6.9432487	1001.5308
83.483398	6.9519262	1001.8748
83.583008	6.959878	1001.7892
83.682617	6.9697542	1001.8749
83.782227	6.9765668	1001.8348
83.881836	6.9848819	1002.1893
83.981445	6.9924583	1001.1589
84.081055	7.0018582	1001.4656
84.180664	7.0100999	1001.4746
84.280273	7.0176835	1001.6288
84.379883	7.0255156	1001.784
84.479492	7.0346546	1001.6428
84.579102	7.042696	1001.3174
84.678711	7.0513935	1001.7858
84.77832	7.0601645	1001.8589
84.87793	7.0688152	1001.6273
84.977539	7.0767064	1001.515
85.077148	7.0847387	1001.5872
85.176758	7.0936255	1001.5515
85.276367	7.1014309	1001.5397
85.375977	7.1098514	1001.6301
85.475586	7.1187115	1001.3628
85.575195	7.1271191	1001.3828
85.674805	7.1360188	1001.4633
85.774414	7.1432519	1001.209
85.874023	7.1522498	1001.6373
85.973633	7.1611938	1000.9813
86.073242	7.1693249	1001.0964
86.172852	7.1774664	1001.0347
86.272461	7.1851978	1001.125
86.37207	7.193615	1001.0183
86.47168	7.2015915	1000.9941
86.571289	7.2097993	1001.2983
86.670898	7.2175097	1000.9582
86.770508	7.2260909	1001.0101
86.870117	7.2345634	1000.4553
86.969727	7.2427816	1001.1792
87.069336	7.2506638	1001.1201
87.168945	7.2587872	1000.7791
87.268555	7.2680783	1001.2321
87.368164	7.2766685	1000.8863
87.467773	7.2823782	1001.1667
87.567383	7.2937489	1000.7324
87.666992	7.3008156	1000.8682
87.766602	7.3089514	1000.9401
87.866211	7.3172703	1001.108
87.96582	7.3258171	1001.12
88.06543	7.3333416	1001.0037
88.165039	7.3428102	1000.8243
88.264648	7.3518295	1000.895
88.364258	7.3580842	1000.7342
88.463867	7.3660684	1000.9867
88.563477	7.375349	1000.4625
88.663086	7.3837047	1000.8174
88.762695	7.3918319	1000.8314
88.862305	7.40135	1000.6037
88.961914	7.4102783	1000.4675
89.061523	7.4166832	1000.2585
89.161133	7.4244189	1000.5144
89.260742	7.4339657	1000.2407
89.360352	7.4421749	1000.3222
89.459961	7.4495101	1000.519
89.55957	7.4572349	1000.5398
89.65918	7.4652581	1000.0128
89.758789	7.4731011	1000.4316
89.858398	7.4829607	999.87744
89.958008	7.4910841	1000.3745
90.057617	7.4991379	1000.0952
90.157227	7.5064802	1000.0465
90.256836	7.5157356	1000.0212
90.356445	7.5239305	1000.238
90.456055	7.5310097	1000.1178
90.555664	7.5416136	1000.3969
90.655273	7.5492311	1000.1552
90.754883	7.5575657	1000.0744
90.854492	7.5661039	1000.0284
90.954102	7.5737481	1000.1746
91.053711	7.5822954	999.82184
91.15332	7.5909572	999.7655
91.25293	7.5990057	999.66266
91.352539	7.606144	999.96887
91.452148	7.6142569	999.84076
91.551758	7.6240215	999.84882
91.651367	7.6323314	999.22815
91.750977	7.6399364	1000.0204
91.850586	7.6495118	999.60828
91.950195	7.6574726	999.75696
92.049805	7.6653814	999.36127
92.149414	7.6739125	999.66052
92.249023	7.6829123	999.56757
92.348633	7.6905851	999.47192
92.448242	7.6998177	999.50183
92.547852	7.7064981	999.59241
92.647461	7.7152023	999.73425
92.74707	7.7238855	998.67773
92.84668	7.7324295	998.98657
92.946289	7.740222	999.08771
93.045898	7.7487159	999.31769
93.145508	7.7554483	999.07098
93.245117	7.7644014	999.20001
93.344727	7.7730327	998.86261
93.444336	7.7802248	999.25519
93.543945	7.7905602	999.02325
93.643555	7.797863	998.88763
93.743164	7.8058558	998.77338
93.842773	7.8148661	998.76154
93.942383	7.8224964	998.78748
94.041992	7.8312635	998.78644
94.141602	7.8387289	998.11115
94.241211	7.8472672	998.2644
94.34082	7.8556199	998.55353
94.44043	7.8644409	998.61584
94.540039	7.8729253	998.49384
94.639648	7.8799205	998.48212
94.739258	7.8907852	998.58612
94.838867	7.8973727	998.33575
94.938477	7.9053497	998.4314
95.038086	7.9144602	998.20721
95.137695	7.9232492	998.20038
95.237305	7.9307699	998.36688
95.336914	7.939106	998.44739
95.436523	7.9474015	997.55048
95.536133	7.9554157	998.09497
95.635742	7.9638915	997.75122
95.735352	7.9718881	997.84357
95.834961	7.9797525	998.00159
95.93457	7.9904599	998.10944
96.03418	7.9972725	997.82568
96.133789	8.005044	997.91449
96.233398	8.0143318	997.67688
96.333008	8.0220222	997.73883
96.432617	8.0309544	997.61896
96.532227	8.0387506	997.51349
96.631836	8.0476179	997.5946
96.731445	8.0557804	997.56171
96.831055	8.0660763	996.81372
96.930664	8.0728264	997.50446
97.030273	8.0811367	997.13196
97.129883	8.0884819	996.99036
97.229492	8.0982256	997.26251
97.329102	8.1063166	996.46069
97.428711	8.1159763	996.85071
97.52832	8.1227789	997.05249
97.62793	8.1314907	996.88757
97.727539	8.1392117	996.79712
97.827148	8.1481848	996.75714
97.926758	8.1567459	996.35083
98.026367	8.1641703	996.37909
98.125977	8.1727037	996.34082
98.225586	8.1817741	996.34015
98.325195	8.1897926	996.24445
98.424805	8.1989603	996.0329
98.524414	8.2065372	995.94287
98.624023	8.2144527	995.84595
98.723633	8.2220182	996.11981
98.823242	8.2314701	995.62903
98.922852	8.2398138	995.9137
99.022461	8.2484827	995.63867
99.12207	8.2570715	995.95715
99.22168	8.2650461	995.57446
99.321289	8.2749453	995.10535
99.420898	8.2836323	995.15613
99.520508	8.2897673	995.25861
99.620117	8.2983475	995.1651
99.719727	8.307354	994.27063
99.819336	8.3140736	994.9248
99.918945	8.324996	994.89001
100.01855	8.3324308	994.64764
100.11816	8.3399801	994.36755
100.21777	8.3491716	994.36841
100.31738	8.3575201	994.53278
100.41699	8.366539	993.69116
100.5166	8.3728495	994.14001
100.61621	8.3812447	993.67719
100.71582	8.3905706	993.58545
100.81543	8.3977785	993.61749
100.91504	8.406991	993.31128
101.01465	8.4143009	993.10504
101.11426	8.4240761	993.02332
101.21387	8.4310427	992.80206
101.31348	8.4395275	992.48395
101.41309	8.448	992.43829
101.5127	8.4557838	992.07178
101.6123	8.4638805	992.18066
101.71191	8.4720669	991.96576
101.81152	8.4822283	991.64801
101.91113	8.4888468	991.59192
102.01074	8.4981461	991.28851

Data Acquisition						Time:	124.09961	s	10/19/2023 3:07:57 PM
Time	Ch 1 LVDT	Ch 1 Force
s	mm	N
102.11035	8.5057516	991.12476
102.20996	8.5154829	990.67889
102.30957	8.52349	990.23376
102.40918	8.5317831	990.0929
102.50879	8.5401621	990.29858
102.6084	8.5492229	990.151
102.70801	8.5569153	989.69556
102.80762	8.566618	989.23151
102.90723	8.5736361	989.10266
103.00684	8.5821962	989.36719
103.10645	8.5908775	988.73016
103.20605	8.5996466	988.21545
103.30566	8.6086807	987.70306
103.40527	8.6165447	988.04791
103.50488	8.6265068	987.24121
103.60449	8.6326399	986.91699
103.7041	8.6419077	986.44055
103.80371	8.6495714	986.08093
103.90332	8.6585464	985.68127
104.00293	8.6666803	985.01929
104.10254	8.6751509	984.61102
104.20215	8.6841507	984.25494
104.30176	8.6937132	983.86407
104.40137	8.701045	983.3219
104.50098	8.7083635	982.81458
104.60059	8.7168684	981.96478
104.7002	8.7262611	981.14331
104.7998	8.7340488	980.94104
104.89941	8.7425919	980.16724
104.99902	8.7508602	979.68091
105.09863	8.7593832	978.53534
105.19824	8.7690697	977.43353
105.29785	8.7753887	976.79889
105.39746	8.7832708	976.50525
105.49707	8.7923851	975.22198
105.59668	8.801054	974.87292
105.69629	8.8083086	973.75488
105.7959	8.8177462	973.02325
105.89551	8.8274736	972.08759
105.99512	8.8355684	971.08588
106.09473	8.8450403	969.80859
106.19434	8.8531942	968.50385
106.29395	8.8623676	967.36768
106.39355	8.8720074	966.22076
106.49316	8.8809032	964.3866
106.59277	8.8886175	962.61517
106.69238	8.9007483	961.02429
106.79199	8.9083385	959.45972
106.8916	8.916995	957.49011
106.99121	8.9248962	954.31067
107.09082	8.932271	951.60626
107.19043	8.9382362	949.94232
107.29004	8.9461899	948.82916
107.38965	8.9537344	947.03925
107.48926	8.9597282	944.92145
107.58887	8.9680138	943.00409
107.68848	8.9756746	940.82471
107.78809	8.984787	938.52338
107.8877	8.9924164	936.34174
107.9873	9.0011358	934.08881
108.08691	9.0113802	930.95776
108.18652	9.0173225	927.70984
108.28613	9.0290527	924.75702
108.38574	9.0381269	921.37061
108.48535	9.0476332	917.15393
108.58496	9.0564051	913.20514
108.68457	9.0665922	908.40961
108.78418	9.0773001	903.74902
108.88379	9.0821762	897.08905
108.9834	9.0891123	892.14697
109.08301	9.0960999	887.80719
109.18262	9.1003256	884.69983
109.28223	9.1048851	881.26062
109.38184	9.1127567	879.06177
109.48145	9.1188917	875.87921
109.58105	9.1260891	872.21191
109.68066	9.1336641	867.23828
109.78027	9.1443319	862.0863
109.87988	9.1541681	854.94427
109.97949	9.1624651	847.2406
110.0791	9.1756563	837.80139
110.17871	9.1877317	827.04736
110.27832	9.2004147	813.59222
110.37793	9.2125168	797.21442
110.47754	9.2203474	779.39777
110.57715	9.2212486	765.30444
110.67676	9.2227898	759.77307
110.77637	9.2282581	752.24841
110.87598	9.2389793	725.2572
110.97559	9.2593203	650.28473
111.0752	9.2735786	482.60312
111.1748	9.2563229	414.25388
111.27441	9.263483	450.01044
111.37402	9.2713842	483.65857
111.47363	9.2764664	501.20956
111.57324	9.2855434	492.10181
111.67285	9.3047924	447.44733
111.77246	9.3244095	397.0426
111.87207	9.3305769	372.36984
111.97168	9.3387022	351.58875
112.07129	9.3490095	323.92239
112.1709	9.3644514	300.9614
112.27051	9.3717175	284.63818
112.37012	9.3772459	274.96539
112.46973	9.3776693	270.53259
112.56934	9.3816376	271.36798
112.66895	9.3892784	264.53253
112.76855	9.3977394	251.48567
112.86816	9.4122486	237.68898
112.96777	9.4231567	226.84056
113.06738	9.4350777	217.23451
113.16699	9.4450912	208.9211
113.2666	9.4515467	202.46848
113.36621	9.4567804	196.33931
113.46582	9.4669762	189.81145
113.56543	9.4729843	183.76556
113.66504	9.4809542	176.6624
113.76465	9.4876957	169.17041
113.86426	9.4991646	159.61649
113.96387	9.5084457	146.50533
114.06348	9.5195303	136.17174
114.16309	9.5288086	127.0741
114.2627	9.531888	121.4816
114.3623	9.5381851	116.53397
114.46191	9.5434465	111.44546
114.56152	9.5507727	105.1006
114.66113	9.5589838	99.416122
114.76074	9.5693007	92.737587
114.86035	9.5790625	86.412437
114.95996	9.5909576	79.432541
115.05957	9.6006699	73.050606
115.15918	9.6091871	68.732185
115.25879	9.6181793	65.469116
115.3584	9.6234903	62.893913
115.45801	9.6311245	60.484943
115.55762	9.6376991	58.648113
115.65723	9.6429434	56.59919
115.75684	9.6485443	54.407356
115.85645	9.6567049	51.225628
115.95605	9.6657028	48.079124
116.05566	9.6752462	42.542103
116.15527	9.6858015	37.05835
116.25488	9.6955671	32.300312
116.35449	9.7053852	25.105392
116.4541	9.7164021	18.568228
116.55371	9.7271557	11.927943
116.65332	9.736002	8.8840981
116.75293	9.7417707	7.8022666
116.85254	9.7456331	6.8075581
116.95215	9.7503481	5.7889686
117.05176	9.7554283	5.4595876
117.15137	9.7605438	4.0007315
117.25098	9.7678413	2.6733103
117.35059	9.776557	1.1347491
117.4502	9.78512	0.14305814
117.5498	9.7946625	-0.069136731
117.64941	9.8033648	-0.17677434
117.74902	9.8128309	-0.004505273
117.84863	9.8195419	-0.22070947
117.94824	9.8292751	-0.13078563
118.04785	9.8369408	-0.17062761
118.14746	9.8467932	-0.18853694
118.24707	9.8529768	-0.41966093
118.34668	9.86164	0.10325108
118.44629	9.8690376	-0.29843068
118.5459	9.8776493	0.061152969
118.64551	9.8873339	-0.26652357
118.74512	9.8929386	-0.28469834
118.84473	9.9031734	0.30887312
118.94434	9.9099541	-0.037606806
119.04395	9.9186144	-0.079970345
119.14355	9.9273815	0.10707183
119.24316	9.9365253	-0.12423377
119.34277	9.945159	-0.041141175
119.44238	9.9530497	-0.047413632
119.54199	9.9608107	-0.10858057
119.6416	9.9698439	0.043984037
119.74121	9.9788513	-0.20108885
119.84082	9.9874287	-0.039569568
119.94043	9.9952374	-0.079858586
120.04004	10.002753	0.0021583401
120.13965	10.011275	0.098892488
120.23926	10.018867	0.24403912
120.33887	10.025972	-0.042971224
120.43848	10.036346	-0.08648029
120.53809	10.042442	-0.15419908
120.6377	10.051207	-0.13195211
120.7373	10.059408	0.0220933
120.83691	10.069771	-0.52252084
120.93652	10.077017	0.37268734
121.03613	10.084595	-0.19936356
121.13574	10.093971	0.18492573
121.23535	10.102417	0.21276763
121.33496	10.111093	0.086459331
121.43457	10.119616	-0.21962681
121.53418	10.125886	-0.27732924
121.63379	10.134669	-0.0011455268
121.7334	10.142979	-0.098187014
121.83301	10.150956	-0.22513792
121.93262	10.160199	-0.072056428
122.03223	10.169102	0.0034715049
122.13184	10.175723	0.07779105
122.23145	10.184805	0.16506062
122.33105	10.193171	0.14349818
122.43066	10.202229	-0.2034218
122.53027	10.209943	0.1584948
122.62988	10.218294	-0.17417595
122.72949	10.226512	0.035315752
122.8291	10.233994	-0.24532434
122.92871	10.242587	-0.1867907
123.02832	10.249937	-0.33499673
123.12793	10.257626	0.13945392
123.22754	10.267825	-0.16564736
123.32715	10.274815	0.13441779
123.42676	10.282508	0.15135622
123.52637	10.292033	-0.022400636
123.62598	10.299564	0.12079719
123.72559	10.307329	-0.19290951
123.8252	10.311756	-0.022386666
123.9248	10.314027	0.066824719
124.02441	10.314317	-0.22730324
