MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	102.01172	s	10/19/2023 3:16:12 PM
Time	Ch 1 LVDT	Ch 1 Force
s	mm	N
79.000977	6.59903	2299.3296
79.100586	6.6072159	2300.0242
79.200195	6.6153789	2300.084
79.299805	6.6236792	2300.6924
79.399414	6.6326218	2300.4097
79.499023	6.6398458	2301.0933
79.598633	6.650496	2301.3845
79.698242	6.657393	2302.3899
79.797852	6.6661119	2302.3435
79.897461	6.6745214	2302.0137
79.99707	6.6809053	2302.6665
80.09668	6.6914215	2303.9106
80.196289	6.6990013	2303.6775
80.295898	6.7068205	2304.0681
80.395508	6.7144737	2304.593
80.495117	6.7240372	2304.8208
80.594727	6.7308087	2305.5559
80.694336	6.7397761	2305.5115
80.793945	6.748785	2306.6785
80.893555	6.7571316	2306.5095
80.993164	6.7644415	2306.3293
81.092773	6.7743998	2306.6086
81.192383	6.7822161	2307.0857
81.291992	6.78863	2307.5107
81.391602	6.7983537	2308.7549
81.491211	6.8066688	2308.4153
81.59082	6.8149137	2308.4971
81.69043	6.8214798	2309.2148
81.790039	6.8313737	2309.9875
81.889648	6.8401012	2310.4807
81.989258	6.8471842	2310.6353
82.088867	6.8554792	2311.386
82.188477	6.8645024	2311.5178
82.288086	6.872077	2311.5908
82.387695	6.8808155	2312.334
82.487305	6.8895559	2313.0544
82.586914	6.8981624	2313.2468
82.686523	6.9065542	2313.427
82.786133	6.914361	2314.1899
82.885742	6.9242582	2314.908
82.985352	6.9325695	2315.5593
83.084961	6.9405966	2315.4951
83.18457	6.9491243	2315.5283
83.28418	6.9581437	2315.8752
83.383789	6.9676404	2316.7053
83.483398	6.9741316	2316.6704
83.583008	6.9835906	2316.5498
83.682617	6.9919128	2316.0571
83.782227	6.9999557	2316.4885
83.881836	7.0084229	2317.2075
83.981445	7.0160398	2317.3809
84.081055	7.0249004	2318.0234
84.180664	7.034111	2318.188
84.280273	7.0403838	2318.7544
84.379883	7.0504279	2319.0146
84.479492	7.057704	2319.2661
84.579102	7.0645757	2319.6772
84.678711	7.0767012	2320.0007
84.77832	7.0824389	2320.0227
84.87793	7.0906143	2320.1611
84.977539	7.0995927	2320.3943
85.077148	7.1071048	2320.4954
85.176758	7.1157894	2321.7546
85.276367	7.1230211	2322.7207
85.375977	7.1312375	2322.3115
85.475586	7.1402068	2322.6565
85.575195	7.1491995	2323.116
85.674805	7.1563377	2323.5913
85.774414	7.1636314	2324.0637
85.874023	7.1739578	2323.9236
85.973633	7.1818919	2324.6248
86.073242	7.1887832	2324.8508
86.172852	7.1973467	2325.4966
86.272461	7.2056475	2325.5801
86.37207	7.2135725	2325.9141
86.47168	7.2215242	2326.0073
86.571289	7.2306151	2327.1711
86.670898	7.2386332	2327.2764
86.770508	7.2471895	2327.5322
86.870117	7.2538323	2326.7781
86.969727	7.265028	2327.6523
87.069336	7.2724967	2329.4067
87.168945	7.2809315	2329.9797
87.268555	7.2920947	2330.2095
87.368164	7.2984715	2329.6597
87.467773	7.3072853	2329.7446
87.567383	7.3162723	2330.7378
87.666992	7.3233962	2330.2676
87.766602	7.3320599	2330.4722
87.866211	7.3412061	2330.2607
87.96582	7.3482871	2330.7874
88.06543	7.3576016	2331.1416
88.165039	7.3658948	2331.7664
88.264648	7.3737092	2331.5525
88.364258	7.3830376	2331.7668
88.463867	7.3892875	2332.0378
88.563477	7.3990593	2331.9463
88.663086	7.406455	2332.5679
88.762695	7.4143515	2333.2759
88.862305	7.4220963	2334.0576
88.961914	7.4304824	2333.2402
89.061523	7.4382839	2334.0376
89.161133	7.4471622	2334.8599
89.260742	7.4552751	2335.8762
89.360352	7.4637613	2335.3098
89.459961	7.4725862	2335.6504
89.55957	7.4800873	2335.6143
89.65918	7.4891891	2336.501
89.758789	7.4971442	2337.0642
89.858398	7.5062189	2336.9248
89.958008	7.5135398	2336.811
90.057617	7.5238895	2337.3926
90.157227	7.531033	2337.8066
90.256836	7.5394144	2337.7847
90.356445	7.5472517	2337.5173
90.456055	7.5555415	2338.5562
90.555664	7.5630927	2338.9492
90.655273	7.571043	2338.9277
90.754883	7.5794864	2339.0208
90.854492	7.5886436	2338.79
90.954102	7.595921	2339.791
91.053711	7.6065249	2340.5977
91.15332	7.6129208	2340.1248
91.25293	7.6217203	2340.8218
91.352539	7.6292539	2340.9854
91.452148	7.6385951	2341.6475
91.551758	7.6461411	2341.5964
91.651367	7.654295	2341.4683
91.750977	7.6617427	2341.3955
91.850586	7.6694655	2342.1887
91.950195	7.6795149	2342.8032
92.049805	7.6862025	2343.584
92.149414	7.6939182	2344.301
92.249023	7.7028413	2344.6196
92.348633	7.7118516	2344.9314
92.448242	7.7208529	2344.8953
92.547852	7.7285833	2344.811
92.647461	7.7359843	2345.1028
92.74707	7.745111	2344.9539
92.84668	7.7544789	2346.0786
92.946289	7.7622252	2346.3909
93.045898	7.7717776	2346.5071
93.145508	7.7778893	2346.9041
93.245117	7.7871232	2346.3396
93.344727	7.7958746	2346.803
93.444336	7.8036332	2346.9192
93.543945	7.8112974	2347.3965
93.643555	7.8200984	2347.1594
93.743164	7.8284903	2347.7678
93.842773	7.8375006	2347.823
93.942383	7.8448963	2348.7593
94.041992	7.8522992	2349.2573
94.141602	7.8604746	2349.3718
94.241211	7.8698425	2350.001
94.34082	7.8779464	2349.7893
94.44043	7.8868084	2350.2244
94.540039	7.8947568	2350.0657
94.639648	7.9034238	2351.2036
94.739258	7.9123807	2350.9851
94.838867	7.9178343	2350.6631
94.938477	7.929143	2351.2251
95.038086	7.9369979	2351.4858
95.137695	7.9449177	2351.3091
95.237305	7.9528856	2352.261
95.336914	7.9612775	2352.4294
95.436523	7.9693131	2353.1724
95.536133	7.9777265	2353.1194
95.635742	7.9855566	2353.4045
95.735352	7.993505	2353.7146
95.834961	8.0014715	2353.4451
95.93457	8.0104475	2353.656
96.03418	8.0182762	2354.4304
96.133789	8.0279055	2355.1062
96.233398	8.0347042	2355.5769
96.333008	8.042922	2355.3169
96.432617	8.0521593	2355.8647
96.532227	8.0604191	2356.0405
96.631836	8.0687513	2356.2146
96.731445	8.0768356	2356.4041
96.831055	8.0840473	2356.5374
96.930664	8.0940142	2357.3945
97.030273	8.1036777	2357.4187
97.129883	8.1106911	2357.8887
97.229492	8.1175251	2357.312
97.329102	8.1276817	2358.5005
97.428711	8.1353903	2358.1541
97.52832	8.1431923	2358.3081
97.62793	8.1517467	2358.5061
97.727539	8.1623764	2358.9014
97.827148	8.1681528	2359.0813
97.926758	8.1770611	2359.856
98.026367	8.1853256	2360.0771
98.125977	8.1940041	2360.6367
98.225586	8.200942	2360.7263
98.325195	8.2096949	2360.749
98.424805	8.2193432	2360.7065
98.524414	8.2275314	2360.9265
98.624023	8.2351007	2361.9448
98.723633	8.243907	2362.1047
98.823242	8.2524433	2362.0413
98.922852	8.260108	2362.0093
99.022461	8.2682705	2362.2927
99.12207	8.2767572	2362.8438
99.22168	8.2856474	2362.4683
99.321289	8.2938032	2362.9387
99.420898	8.302104	2363.2964
99.520508	8.3122835	2363.8052
99.620117	8.3182011	2363.3281
99.719727	8.3267889	2363.9216
99.819336	8.335866	2363.8936
99.918945	8.3434353	2364.4075
100.01855	8.351902	2364.8826
100.11816	8.3598928	2364.7253
100.21777	8.369256	2364.9233
100.31738	8.3764639	2365.4761
100.41699	8.384573	2365.696
100.5166	8.3939228	2366.2869
100.61621	8.400979	2366.0747
100.71582	8.4096994	2366.2554
100.81543	8.4177103	2366.2244
100.91504	8.426136	2366.7246
101.01465	8.4332104	2366.8477
101.11426	8.4418221	2367.0933
101.21387	8.4515009	2367.6707
101.31348	8.4590254	2367.9434
101.41309	8.4669037	2368.8218
101.5127	8.475337	2368.7703
101.6123	8.4836807	2368.4294
101.71191	8.4923096	2369.0444
101.81152	8.5006838	2369.175
101.91113	8.5091686	2369.6125
102.01074	8.5173388	2369.8716

Data Acquisition						Time:	204.0127	s	10/19/2023 3:17:54 PM
Time	Ch 1 LVDT	Ch 1 Force
s	mm	N
102.11035	8.525423	2369.5962
102.20996	8.5344543	2370.4368
102.30957	8.5422173	2370.501
102.40918	8.5505123	2370.5408
102.50879	8.5593672	2371.2524
102.6084	8.5656271	2371.5522
102.70801	8.5762987	2372.1504
102.80762	8.5843439	2372.3574
102.90723	8.5928745	2372.3989
103.00684	8.6025867	2372.501
103.10645	8.6100235	2372.6135
103.20605	8.6185665	2372.6655
103.30566	8.6280117	2373.1648
103.40527	8.6362877	2373.4897
103.50488	8.6438866	2373.2297
103.60449	8.65166	2373.2834
103.7041	8.6593027	2373.4607
103.80371	8.668293	2373.6667
103.90332	8.6765881	2374.2107
104.00293	8.6854448	2374.1792
104.10254	8.6939497	2373.7493
104.20215	8.702177	2373.906
104.30176	8.7085857	2373.7537
104.40137	8.7183542	2375.2473
104.50098	8.7253208	2374.9436
104.60059	8.7335911	2374.9497
104.7002	8.7424831	2375.6304
104.7998	8.7513847	2375.4592
104.89941	8.7597456	2375.835
104.99902	8.7669964	2376.0452
105.09863	8.7748518	2376.6409
105.19824	8.7829275	2376.6196
105.29785	8.7919149	2377.8635
105.39746	8.8010139	2378.3699
105.49707	8.8104115	2378.0149
105.59668	8.8172188	2378.2141
105.69629	8.8253689	2378.4734
105.7959	8.8332996	2378.8113
105.89551	8.8423796	2378.6018
105.99512	8.8507099	2379.0435
106.09473	8.8585873	2379.3745
106.19434	8.8665352	2379.0945
106.29395	8.8741636	2379.7593
106.39355	8.8848209	2380.3079
106.49316	8.8921738	2380.3801
106.59277	8.9007339	2380.4919
106.69238	8.9089785	2380.6409
106.79199	8.9171915	2381.0859
106.8916	8.9250793	2380.9836
106.99121	8.9354429	2381.2463
107.09082	8.9425201	2380.699
107.19043	8.9500036	2380.8464
107.29004	8.9590149	2381.4167
107.38965	8.9672508	2382.0642
107.48926	8.9745016	2381.6655
107.58887	8.9831791	2382.021
107.68848	8.9924526	2382.1665
107.78809	9.0003061	2382.0093
107.8877	9.0083256	2382.345
107.9873	9.0171518	2382.4729
108.08691	9.0245657	2382.7917
108.18652	9.0330296	2383.1641
108.28613	9.0410862	2383.0276
108.38574	9.049387	2383.6941
108.48535	9.0583134	2384.2573
108.58496	9.0667124	2384.4316
108.68457	9.0741472	2384.3911
108.78418	9.0824518	2384.3728
108.88379	9.0901604	2385.1626
108.9834	9.0974035	2385.2092
109.08301	9.1075153	2385.7319
109.18262	9.1162348	2385.071
109.28223	9.1237164	2385.6082
109.38184	9.1320152	2385.3342
109.48145	9.1409073	2386.02
109.58105	9.149044	2386.3096
109.68066	9.1584721	2386.4004
109.78027	9.164402	2387.2556
109.87988	9.1740026	2386.6389
109.97949	9.1829357	2386.9399
110.0791	9.1897917	2387.5281
110.17871	9.1985159	2387.6667
110.27832	9.2072506	2387.8796
110.37793	9.2159109	2387.5591
110.47754	9.2236071	2388.0659
110.57715	9.2328825	2387.6577
110.67676	9.2403965	2388.3052
110.77637	9.2487345	2387.9688
110.87598	9.2560692	2388.6768
110.97559	9.2648039	2389.3015
111.0752	9.2720318	2389.9111
111.1748	9.2811136	2389.6794
111.27441	9.2914867	2389.6418
111.37402	9.2978487	2390.2268
111.47363	9.3063583	2389.9861
111.57324	9.3149529	2390.3108
111.67285	9.3226719	2390.1755
111.77246	9.3312588	2390.1404
111.87207	9.3382664	2390.3491
111.97168	9.3469229	2390.1045
112.07129	9.3550301	2389.8789
112.1709	9.3638668	2391.0818
112.27051	9.3708677	2390.9497
112.37012	9.3817949	2391.4258
112.46973	9.3881807	2392.6648
112.56934	9.3968401	2391.9651
112.66895	9.4066324	2393.8984
112.76855	9.4143248	2393.8162
112.86816	9.4217978	2393.5073
112.96777	9.4306612	2393.7295
113.06738	9.4400349	2395.1494
113.16699	9.4486351	2394.4412
113.2666	9.4575834	2394.4785
113.36621	9.4677706	2396.5605
113.46582	9.4756794	2396.1738
113.56543	9.4847794	2396.1101
113.66504	9.4938574	2395.2058
113.76465	9.5026264	2395.4399
113.86426	9.510911	2394.2864
113.96387	9.519845	2394.719
114.06348	9.5279913	2394.917
114.16309	9.5364742	2395.113
114.2627	9.5435658	2395.5056
114.3623	9.5530777	2395.0098
114.46191	9.5602312	2395.2449
114.56152	9.5675793	2395.6394
114.66113	9.5772991	2395.7004
114.76074	9.5849218	2395.6187
114.86035	9.5935822	2395.7622
114.95996	9.6012106	2396.1375
115.05957	9.610117	2396.8491
115.15918	9.6171484	2396.9326
115.25879	9.6258383	2396.3975
115.3584	9.6339226	2396.5784
115.45801	9.6415815	2396.3774
115.55762	9.6484976	2396.7727
115.65723	9.6587887	2396.7432
115.75684	9.6662235	2397.0371
115.85645	9.6737556	2397.2524
115.95605	9.6812077	2397.4807
116.05566	9.6894083	2398.1169
116.15527	9.6975107	2397.8782
116.25488	9.7059402	2398.4939
116.35449	9.713459	2398.5845
116.4541	9.7227573	2398.4902
116.55371	9.7299261	2398.5034
116.65332	9.7395191	2399.3311
116.75293	9.7460766	2399.5557
116.85254	9.7542324	2400.5339
116.95215	9.7634201	2400.1072
117.05176	9.7720528	2400.0679
117.15137	9.7786989	2400.3208
117.25098	9.7891579	2400.5818
117.35059	9.7957869	2401.1016
117.4502	9.8045235	2401.4619
117.5498	9.8125591	2401.7122
117.64941	9.8216991	2401.5623
117.74902	9.829586	2401.1592
117.84863	9.8387222	2401.4048
117.94824	9.8457165	2400.9517
118.04785	9.8546381	2401.7739
118.14746	9.8622198	2402.0947
118.24707	9.8709421	2402.1414
118.34668	9.8791618	2402.5334
118.44629	9.8877277	2402.9194
118.5459	9.8956985	2402.9668
118.64551	9.9054708	2403.281
118.74512	9.9124842	2403.0068
118.84473	9.920413	2403.2034
118.94434	9.9283161	2403.7471
119.04395	9.9369125	2403.9297
119.14355	9.945549	2404.0149
119.24316	9.9543056	2404.176
119.34277	9.9621601	2403.9714
119.44238	9.9716272	2404.363
119.54199	9.9813385	2405.3706
119.6416	9.9875412	2405.4958
119.74121	9.9960852	2405.533
119.84082	10.004711	2405.3584
119.94043	10.013852	2405.3218
120.04004	10.022407	2405.5625
120.13965	10.029725	2405.5442
120.23926	10.037897	2405.4675
120.33887	10.046351	2405.8174
120.43848	10.05444	2405.915
120.53809	10.063004	2406.3152
120.6377	10.070745	2406.468
120.7373	10.080113	2405.8601
120.83691	10.086688	2406.4097
120.93652	10.096523	2406.7517
121.03613	10.104257	2406.7551
121.13574	10.111914	2407.2786
121.23535	10.121396	2406.8408
121.33496	10.128057	2407.3235
121.43457	10.137311	2407.1465
121.53418	10.146023	2407.656
121.63379	10.154173	2407.6831
121.7334	10.162772	2408.1765
121.83301	10.168362	2408.0051
121.93262	10.177327	2408.5505
122.03223	10.186724	2408.4897
122.13184	10.195393	2408.8062
122.23145	10.204076	2408.312
122.33105	10.210664	2408.7671
122.43066	10.218136	2409.3469
122.53027	10.228868	2408.957
122.62988	10.236491	2409.4458
122.72949	10.2452	2409.324
122.8291	10.252748	2409.0459
122.92871	10.261563	2409.825
123.02832	10.270105	2410.1335
123.12793	10.279476	2410.187
123.22754	10.28723	2410.0488
123.32715	10.294181	2410.3767
123.42676	10.303022	2410.458
123.52637	10.311286	2410.6763
123.62598	10.320437	2410.2419
123.72559	10.328886	2411.0642
123.8252	10.335809	2410.8628
123.9248	10.344707	2411.0278
124.02441	10.353486	2411.5483
124.12402	10.361321	2411.613
124.22363	10.369284	2412.2288
124.32324	10.377527	2412.416
124.42285	10.387224	2411.8105
124.52246	10.395498	2413.0962
124.62207	10.40451	2412.5442
124.72168	10.414161	2413.397
124.82129	10.422255	2413.4377
124.9209	10.428388	2413.2314
125.02051	10.436417	2413.1387
125.12012	10.44688	2412.6726
125.21973	10.45513	2412.833
125.31934	10.463256	2413.0366
125.41895	10.471573	2413.2666
125.51855	10.480716	2413.3882
125.61816	10.488684	2413.6738
125.71777	10.494538	2412.8867
125.81738	10.504724	2412.8257
125.91699	10.512647	2413.2339
126.0166	10.520513	2413.4875
126.11621	10.529333	2414.6411
126.21582	10.536711	2414.2415
126.31543	10.546215	2413.71
126.41504	10.552989	2413.9241
126.51465	10.560512	2414.7156
126.61426	10.569878	2414.573
126.71387	10.577899	2414.9785
126.81348	10.586048	2415.3938
126.91309	10.594965	2415.3806
127.0127	10.602928	2414.3584
127.1123	10.610627	2415.4485
127.21191	10.619055	2415.2976
127.31152	10.627928	2416.3103
127.41113	10.635475	2416.5332
127.51074	10.643958	2416.6406
127.61035	10.651957	2416.0881
127.70996	10.660179	2416.0442
127.80957	10.668692	2416.7205
127.90918	10.676939	2416.7224
128.00879	10.685311	2416.5044
128.1084	10.692863	2416.7896
128.20801	10.70249	2417.2764
128.30762	10.71102	2416.8447
128.40723	10.719098	2416.5798
128.50684	10.725466	2417.9417
128.60645	10.733632	2417.9839
128.70605	10.742277	2417.2632
128.80566	10.749965	2418.217
128.90527	10.759801	2418.2415
129.00488	10.767569	2417.5671
129.10449	10.775246	2417.7163
129.2041	10.784477	2419.0042
129.30371	10.793962	2418.5344
129.40332	10.800611	2418.7327
129.50293	10.808015	2419.2117
129.60254	10.817553	2419.1147
129.70215	10.825519	2418.8
129.80176	10.833885	2418.9473
129.90137	10.842456	2419.5203
130.00098	10.850696	2419.3877
130.10059	10.857907	2419.7793
130.2002	10.869121	2419.9399
130.2998	10.875011	2419.2061
130.39941	10.884226	2419.7061
130.49902	10.891657	2419.7727
130.59863	10.901007	2419.4878
130.69824	10.908496	2420.2168
130.79785	10.916433	2420.2515
130.89746	10.924532	2420.2693
130.99707	10.932173	2420.2961
131.09668	10.942794	2420.823
131.19629	10.94816	2421.491
131.2959	10.958296	2421.3672
131.39551	10.966121	2421.22
131.49512	10.974957	2422.2742
131.59473	10.983095	2422.3813
131.69434	10.99383	2422.5366
131.79395	11.000345	2422.177
131.89355	11.008379	2421.7571
131.99316	11.017297	2422.5994
132.09277	11.025678	2422.2947
132.19238	11.033644	2422.5745
132.29199	11.041464	2422.7954
132.3916	11.051915	2423.2769
132.49121	11.059402	2422.6697
132.59082	11.067787	2422.333
132.69043	11.075853	2422.8513
132.79004	11.084014	2422.9014
132.88965	11.091984	2423.0759
132.98926	11.099562	2422.8179
133.08887	11.107698	2422.9072
133.18848	11.116999	2423.5864
133.28809	11.124891	2423.511
133.3877	11.134048	2423.4749
133.4873	11.141199	2423.4575
133.58691	11.149178	2423.5898
133.68652	11.157975	2423.5051
133.78613	11.165628	2423.8074
133.88574	11.175033	2424.3762
133.98535	11.183183	2424.2783
134.08496	11.191422	2423.6399
134.18457	11.19725	2424.0815
134.28418	11.206351	2424.3491
134.38379	11.215246	2424.592
134.4834	11.223452	2424.7874
134.58301	11.23211	2424.6394
134.68262	11.241446	2424.8594
134.78223	11.249449	2424.6887
134.88184	11.257528	2425.3965
134.98145	11.264355	2425.4983
135.08105	11.272811	2426.1599
135.18066	11.281958	2425.8342
135.28027	11.290592	2426.1445
135.37988	11.298405	2426.6128
135.47949	11.30549	2426.8784
135.5791	11.316284	2425.959
135.67871	11.323117	2426.3757
135.77832	11.331776	2426.3779
135.87793	11.340185	2426.3257
135.97754	11.349038	2426.3801
136.07715	11.355269	2427.2952
136.17676	11.365765	2426.9175
136.27637	11.373559	2426.5479
136.37598	11.38183	2426.9497
136.47559	11.389677	2427.1611
136.5752	11.397139	2426.9849
136.6748	11.405652	2427.6665
136.77441	11.414059	2427.7114
136.87402	11.421699	2427.0344
136.97363	11.43042	2427.3345
137.07324	11.439056	2427.3235
137.17285	11.448277	2428.1189
137.27246	11.453222	2428.0823
137.37207	11.464242	2428.6143
137.47168	11.471493	2428.0532
137.57129	11.479524	2428.3872
137.6709	11.488618	2428.6284
137.77051	11.497634	2429.2852
137.87012	11.504104	2428.8982
137.96973	11.513627	2428.5635
138.06934	11.521813	2428.4177
138.16895	11.529962	2429.552
138.26855	11.539153	2429.8679
138.36816	11.546325	2430.0151
138.46777	11.555983	2429.3494
138.56738	11.564296	2429.7668
138.66699	11.572868	2429.4055
138.7666	11.579586	2429.437
138.86621	11.58982	2430.3818
138.96582	11.596568	2430.1665
139.06543	11.604622	2429.8894
139.16504	11.614133	2430.3853
139.26465	11.622368	2430.3679
139.36426	11.631761	2430.1116
139.46387	11.639017	2430.1577
139.56348	11.647703	2430.2749
139.66309	11.654886	2430.7932
139.7627	11.662145	2430.6106
139.8623	11.67216	2431.1777
139.96191	11.680128	2431.0994
140.06152	11.689117	2431.7813
140.16113	11.697773	2431.3633
140.26074	11.707747	2432.0352
140.36035	11.715766	2431.8396
140.45996	11.723718	2431.7158
140.55957	11.731049	2431.6802
140.65918	11.73901	2431.822
140.75879	11.748909	2431.3127
140.8584	11.756805	2431.7893
140.95801	11.763527	2432.1223
141.05762	11.772241	2432.3105
141.15723	11.781051	2432.2649
141.25684	11.788895	2432.7068
141.35645	11.799012	2432.4736
141.45605	11.805353	2432.3823
141.55566	11.81323	2432.5627
141.65527	11.823627	2432.2478
141.75488	11.831826	2432.8655
141.85449	11.839446	2432.5457
141.9541	11.848269	2432.4607
142.05371	11.856709	2433.2498
142.15332	11.8649	2432.7253
142.25293	11.872246	2432.9829
142.35254	11.879225	2432.9216
142.45215	11.888732	2433.3154
142.55176	11.898684	2434.2092
142.65137	11.906903	2433.9128
142.75098	11.913886	2434.1721
142.85059	11.923882	2434.7622
142.9502	11.932753	2434.5815
143.0498	11.940958	2433.8091
143.14941	11.949383	2434.1145
143.24902	11.95758	2433.8306
143.34863	11.964984	2434.3853
143.44824	11.973059	2434.0083
143.54785	11.981832	2434.1912
143.64746	11.990415	2434.0081
143.74707	11.999225	2434.042
143.84668	12.007006	2434.0088
143.94629	12.014727	2434.23
144.0459	12.023829	2434.5415
144.14551	12.031969	2434.9084
144.24512	12.039577	2434.4233
144.34473	12.048166	2434.3857
144.44434	12.055746	2434.6682
144.54395	12.062661	2434.7649
144.64355	12.072326	2435.1768
144.74316	12.079936	2435.8391
144.84277	12.087709	2434.9785
144.94238	12.095365	2434.9485
145.04199	12.104309	2435.8047
145.1416	12.112968	2435.769
145.24121	12.120336	2435.5574
145.34082	12.128549	2435.5432
145.44043	12.136196	2436.1528
145.54004	12.147167	2436.0188
145.63965	12.155054	2436.1309
145.73926	12.162366	2436.614
145.83887	12.171172	2436.5959
145.93848	12.178495	2436.5076
146.03809	12.187226	2436.0264
146.1377	12.194674	2436.321
146.2373	12.203314	2436.4507
146.33691	12.210969	2436.7944
146.43652	12.219114	2437.2332
146.53613	12.228202	2436.9893
146.63574	12.235998	2437.3904
146.73535	12.244972	2436.8516
146.83496	12.252155	2437.6248
146.93457	12.261879	2437.595
147.03418	12.268332	2437.6821
147.13379	12.276371	2437.6255
147.2334	12.285917	2437.9788
147.33301	12.294829	2437.9219
147.43262	12.303931	2438.4849
147.53223	12.312897	2437.8447
147.63184	12.320112	2438.2727
147.73145	12.327087	2438.2322
147.83105	12.336141	2438.1782
147.93066	12.344858	2438.3223
148.03027	12.353631	2438.3411
148.12988	12.361513	2438.5662
148.22949	12.369996	2438.8062
148.3291	12.379936	2438.9392
148.42871	12.387569	2438.6235
148.52832	12.394871	2438.7295
148.62793	12.4041	2439.0603
148.72754	12.410372	2439.0728
148.82715	12.420189	2438.8313
148.92676	12.428177	2439.3865
149.02637	12.436176	2439.3201
149.12598	12.442625	2439.5706
149.22559	12.452492	2439.4988
149.3252	12.461929	2439.9202
149.4248	12.469517	2439.5615
149.52441	12.47771	2439.1077
149.62402	12.485715	2438.9409
149.72363	12.493728	2439.4578
149.82324	12.502043	2438.6216
149.92285	12.509968	2439.5327
150.02246	12.51869	2439.3281
150.12207	12.526012	2439.2771
150.22168	12.534452	2439.4673
150.32129	12.543604	2439.9536
150.4209	12.548647	2439.6992
150.52051	12.558194	2439.9204
150.62012	12.567117	2440.6938
150.71973	12.575659	2440.5605
150.81934	12.583778	2440.5044
150.91895	12.591795	2440.0774
151.01855	12.600113	2440.6702
151.11816	12.6063	2440.439
151.21777	12.617319	2440.9116
151.31738	12.625412	2441.5283
151.41699	12.632403	2441.3047
151.5166	12.642052	2441.4685
151.61621	12.649408	2441.0757
151.71582	12.657875	2440.543
151.81543	12.666049	2441.5142
151.91504	12.675158	2441.6687
152.01465	12.682434	2441.8271
152.11426	12.690028	2441.939
152.21387	12.698971	2442.0149
152.31348	12.706996	2442.4258
152.41309	12.716385	2442.2104
152.5127	12.724373	2441.2712
152.6123	12.73245	2441.8552
152.71191	12.740895	2442.6523
152.81152	12.749741	2442.9133
152.91113	12.758139	2442.2417
153.01074	12.767115	2442.4395
153.11035	12.773062	2442.6472
153.20996	12.782613	2442.8303
153.30957	12.791945	2442.4028
153.40918	12.799437	2443.2415
153.50879	12.808358	2443.2153
153.6084	12.816702	2442.9976
153.70801	12.824394	2443.5754
153.80762	12.832745	2443.0247
153.90723	12.843271	2443.0012
154.00684	12.851234	2442.8799
154.10645	12.858009	2442.9958
154.20605	12.867249	2443.2971
154.30566	12.875114	2443.6082
154.40527	12.883621	2442.7178
154.50488	12.890985	2442.2214
154.60449	12.899296	2442.5251
154.7041	12.908484	2443.2986
154.80371	12.917048	2443.3879
154.90332	12.92426	2443.2998
155.00293	12.932868	2443.5696
155.10254	12.940763	2443.9407
155.20215	12.94873	2443.3706
155.30176	12.956884	2443.7332
155.40137	12.965048	2443.6821
155.50098	12.974417	2444.0103
155.60059	12.982779	2444.2505
155.7002	12.990228	2444.4446
155.7998	12.999517	2444.7456
155.89941	13.007653	2444.2231
155.99902	13.015929	2445.0002
156.09863	13.024427	2445.0129
156.19824	13.032393	2444.6941
156.29785	13.040927	2445.2251
156.39746	13.04884	2445.2002
156.49707	13.057362	2445.408
156.59668	13.067193	2445.2881
156.69629	13.072788	2445.5334
156.7959	13.083392	2445.6436
156.89551	13.090911	2445.708
156.99512	13.100544	2446.041
157.09473	13.109182	2446.259
157.19434	13.117159	2446.1265
157.29395	13.125812	2445.7925
157.39355	13.134519	2445.6743
157.49316	13.141932	2445.7395
157.59277	13.15081	2445.5718
157.69238	13.159772	2445.4456
157.79199	13.167564	2445.9814
157.8916	13.17666	2446.3008
157.99121	13.184775	2444.8665
158.09082	13.192138	2445.886
158.19043	13.201763	2445.634
158.29004	13.208998	2446.512
158.38965	13.217558	2447.0254
158.48926	13.22729	2446.6152
158.58887	13.236143	2446.4478
158.68848	13.244942	2446.0259
158.78809	13.251676	2446.0615
158.8877	13.259932	2446.9521
158.9873	13.267801	2446.0056
159.08691	13.274991	2446.5513
159.18652	13.284016	2445.8862
159.28613	13.291751	2447.187
159.38574	13.301813	2446.7957
159.48535	13.309248	2447.0815
159.58496	13.318459	2448.2192
159.68457	13.326567	2448.0769
159.78418	13.335651	2448.0459
159.88379	13.34422	2447.8262
159.9834	13.352482	2446.6702
160.08301	13.361919	2447.1458
160.18262	13.370253	2447.1233
160.28223	13.378011	2448.0786
160.38184	13.386289	2447.52
160.48145	13.39459	2447.5276
160.58105	13.403288	2446.7136
160.68066	13.411025	2447.281
160.78027	13.41831	2447.7483
160.87988	13.427238	2447.783
160.97949	13.436171	2447.3726
161.0791	13.443884	2447.7126
161.17871	13.451682	2447.7634
161.27832	13.462122	2447.6206
161.37793	13.467716	2447.5378
161.47754	13.477353	2447.7612
161.57715	13.485121	2448.3508
161.67676	13.493216	2447.6572
161.77637	13.50104	2448.0269
161.87598	13.511873	2449.9382
161.97559	13.517712	2450.3652
162.0752	13.527211	2448.3645
162.1748	13.535745	2448.3064
162.27441	13.543956	2448.5679
162.37402	13.552328	2448.2903
162.47363	13.56082	2448.9944
162.57324	13.56873	2448.5208
162.67285	13.576137	2448.6824
162.77246	13.586002	2448.9287
162.87207	13.593329	2449.126
162.97168	13.601407	2449.137
163.07129	13.610508	2449.3252
163.1709	13.619567	2448.8516
163.27051	13.628013	2449.1729
